file,label,n_events,max_amplitude,fft_bin_0,fft_bin_1,fft_bin_2,fft_bin_3,fft_bin_4,fft_bin_5,fft_bin_6,fft_bin_7,fft_bin_8,fft_bin_9,fft_bin_10,fft_bin_11,fft_bin_12,fft_bin_13,fft_bin_14,fft_bin_15,fft_bin_16,fft_bin_17,fft_bin_18,fft_bin_19,fft_bin_20,fft_bin_21,fft_bin_22,fft_bin_23,fft_bin_24,fft_bin_25,fft_bin_26,fft_bin_27,fft_bin_28,fft_bin_29,fft_bin_30,fft_bin_31
crack_initiation_022.npy,crack_initiation,1,0.20421592351186457,8.69002914428711,8.711952209472656,8.725841522216797,8.735420227050781,8.759275436401367,8.686755180358887,8.706412315368652,8.719279289245605,8.71739673614502,8.713624954223633,8.699374198913574,8.735956192016602,8.69585132598877,8.722421646118164,8.733360290527344,8.33001708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_023.npy,crack_initiation,0,0.0,8.687666893005371,8.700021743774414,8.6951904296875,8.714251518249512,8.716914176940918,8.706401824951172,8.719951629638672,8.723859786987305,8.702340126037598,8.718080520629883,8.706831932067871,8.718733787536621,8.690204620361328,8.717779159545898,8.71468734741211,8.317696571350098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_024.npy,crack_initiation,0,0.0,8.715778350830078,8.728835105895996,8.711801528930664,8.689239501953125,8.704736709594727,8.679377555847168,8.721991539001465,8.695188522338867,8.70924186706543,8.70950984954834,8.701382637023926,8.725130081176758,8.698332786560059,8.72038459777832,8.703588485717773,8.316710472106934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_025.npy,crack_initiation,2,0.22954100474060884,8.724089622497559,8.702255249023438,8.716487884521484,8.772778511047363,8.861737251281738,8.740764617919922,8.702350616455078,8.737835884094238,8.70433521270752,8.701112747192383,8.699151992797852,8.705583572387695,8.71423053741455,8.710453987121582,8.699224472045898,8.334794998168945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_026.npy,crack_initiation,1,0.08475286515530524,8.68990707397461,8.716337203979492,8.70259952545166,8.705036163330078,8.72842025756836,8.68714427947998,8.717686653137207,8.728105545043945,8.72383975982666,8.696879386901855,8.716617584228516,8.6842622756958,8.730460166931152,8.737659454345703,8.693537712097168,8.2965087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_027.npy,crack_initiation,2,0.1657896409058084,8.716814994812012,8.717657089233398,8.682668685913086,8.721942901611328,8.722312927246094,8.726881980895996,8.740615844726562,8.734424591064453,8.690874099731445,8.701947212219238,8.713021278381348,8.700848579406738,8.716140747070312,8.690746307373047,8.706693649291992,8.31727123260498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_028.npy,crack_initiation,0,0.0,8.711199760437012,8.709553718566895,8.70487117767334,8.711592674255371,8.691911697387695,8.70704174041748,8.728482246398926,8.704543113708496,8.709870338439941,8.720039367675781,8.732025146484375,8.688283920288086,8.708313941955566,8.724407196044922,8.66396427154541,8.307140350341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_029.npy,crack_initiation,0,0.0,8.731566429138184,8.717841148376465,8.702617645263672,8.709733009338379,8.71146297454834,8.711652755737305,8.718537330627441,8.707441329956055,8.731045722961426,8.702224731445312,8.734977722167969,8.702669143676758,8.731499671936035,8.719810485839844,8.711899757385254,8.315091133117676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_030.npy,crack_initiation,1,0.08922207873761293,8.694689750671387,8.71471881866455,8.713311195373535,8.693795204162598,8.742057800292969,8.70947551727295,8.688802719116211,8.696155548095703,8.715300559997559,8.719745635986328,8.71854305267334,8.720321655273438,8.714324951171875,8.717273712158203,8.703500747680664,8.322931289672852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_031.npy,crack_initiation,0,0.0,8.695013046264648,8.714284896850586,8.705535888671875,8.713271141052246,8.7106351852417,8.705275535583496,8.724230766296387,8.738516807556152,8.748711585998535,8.700240135192871,8.691933631896973,8.722795486450195,8.731281280517578,8.700613021850586,8.732425689697266,8.316718101501465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_032.npy,crack_initiation,0,0.0,8.708893775939941,8.683384895324707,8.715799331665039,8.704419136047363,8.718443870544434,8.70296859741211,8.710193634033203,8.720019340515137,8.718091011047363,8.713544845581055,8.700175285339355,8.72324275970459,8.734476089477539,8.70494556427002,8.718688011169434,8.317983627319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_033.npy,crack_initiation,0,0.0,8.7267427444458,8.707540512084961,8.726461410522461,8.725215911865234,8.69135570526123,8.71300983428955,8.687097549438477,8.714035987854004,8.699825286865234,8.699064254760742,8.697749137878418,8.707398414611816,8.704005241394043,8.686223983764648,8.70348834991455,8.299736976623535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_034.npy,crack_initiation,1,0.21432497933808353,8.69981575012207,8.696609497070312,8.709014892578125,8.716788291931152,8.789056777954102,8.726160049438477,8.727241516113281,8.709084510803223,8.713932991027832,8.699512481689453,8.717114448547363,8.698899269104004,8.725507736206055,8.708723068237305,8.70909309387207,8.306410789489746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_035.npy,crack_initiation,1,0.20993055807529415,8.716754913330078,8.72918701171875,8.711831092834473,8.733327865600586,8.746148109436035,8.71651554107666,8.70736026763916,8.697915077209473,8.715757369995117,8.715847969055176,8.715666770935059,8.697104454040527,8.719472885131836,8.710249900817871,8.706080436706543,8.317034721374512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_036.npy,crack_initiation,0,0.0,8.714369773864746,8.726298332214355,8.710805892944336,8.710765838623047,8.712451934814453,8.709214210510254,8.691373825073242,8.708377838134766,8.705572128295898,8.731457710266113,8.702230453491211,8.703414916992188,8.70193862915039,8.733840942382812,8.722829818725586,8.313878059387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_037.npy,crack_initiation,1,0.13877616808879883,8.71017837524414,8.713489532470703,8.690742492675781,8.738065719604492,8.743904113769531,8.702011108398438,8.70730972290039,8.697537422180176,8.705394744873047,8.70319938659668,8.690347671508789,8.692731857299805,8.70168685913086,8.725360870361328,8.708927154541016,8.332206726074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_038.npy,crack_initiation,0,0.0,8.70607852935791,8.711640357971191,8.71394157409668,8.685564041137695,8.729056358337402,8.722393989562988,8.697001457214355,8.745196342468262,8.698386192321777,8.712212562561035,8.715059280395508,8.716361045837402,8.708134651184082,8.70193099975586,8.719438552856445,8.289920806884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_initiation_039.npy,crack_initiation,2,0.24363445919936738,8.711795806884766,8.717698097229004,8.708871841430664,8.735790252685547,8.842733383178711,8.708816528320312,8.708629608154297,8.733539581298828,8.717973709106445,8.697360038757324,8.714574813842773,8.700684547424316,8.703973770141602,8.700169563293457,8.703509330749512,8.316208839416504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_000.npy,crack_growth,2,0.3417526871423091,8.735549926757812,8.726841926574707,8.729329109191895,8.777894973754883,8.861879348754883,8.740762710571289,8.725879669189453,8.703454971313477,8.724428176879883,8.690673828125,8.711946487426758,8.71599292755127,8.679678916931152,8.707624435424805,8.712804794311523,8.274879455566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_001.npy,crack_growth,4,0.8088757263801387,8.732938766479492,8.776965141296387,8.793794631958008,9.110562324523926,9.617982864379883,8.833126068115234,8.736029624938965,8.745347023010254,8.701312065124512,8.71492862701416,8.694743156433105,8.71678638458252,8.725968360900879,8.725279808044434,8.710145950317383,8.305295944213867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_002.npy,crack_growth,1,0.2690540767077828,8.7238187789917,8.722891807556152,8.7310209274292,8.752059936523438,8.835317611694336,8.720224380493164,8.726985931396484,8.709217071533203,8.722052574157715,8.707344055175781,8.713629722595215,8.72985553741455,8.704484939575195,8.711012840270996,8.690666198730469,8.291962623596191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_003.npy,crack_growth,4,0.5023261828772752,8.728610038757324,8.713478088378906,8.782449722290039,8.931934356689453,9.299138069152832,8.757969856262207,8.71629810333252,8.716265678405762,8.70412826538086,8.720701217651367,8.722582817077637,8.690483093261719,8.717905044555664,8.701924324035645,8.710321426391602,8.286372184753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_004.npy,crack_growth,1,0.6845957801574829,8.719154357910156,8.723892211914062,8.772316932678223,8.883088111877441,9.239048957824707,8.788335800170898,8.717632293701172,8.679165840148926,8.714971542358398,8.706990242004395,8.709836959838867,8.72307014465332,8.723755836486816,8.698932647705078,8.682974815368652,8.305949211120605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_005.npy,crack_growth,2,0.6987078795857902,8.732059478759766,8.731191635131836,8.751938819885254,8.960731506347656,9.248431205749512,8.73959732055664,8.718180656433105,8.70112133026123,8.68797492980957,8.706343650817871,8.721854209899902,8.705484390258789,8.729325294494629,8.69981575012207,8.704554557800293,8.29842472076416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_006.npy,crack_growth,4,0.8377741023533971,8.761452674865723,8.787248611450195,8.836986541748047,9.220481872558594,9.802096366882324,8.863895416259766,8.763473510742188,8.7344331741333,8.726720809936523,8.70698356628418,8.727770805358887,8.697028160095215,8.709614753723145,8.699906349182129,8.727806091308594,8.290769577026367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_007.npy,crack_growth,2,0.45259719377630236,8.720141410827637,8.765348434448242,8.7428617477417,8.820810317993164,9.036800384521484,8.765164375305176,8.747466087341309,8.700211524963379,8.721384048461914,8.700545310974121,8.727203369140625,8.680583953857422,8.699509620666504,8.710070610046387,8.710517883300781,8.31324291229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_008.npy,crack_growth,2,0.5998579891338798,8.721639633178711,8.746295928955078,8.750080108642578,8.915325164794922,9.260516166687012,8.768881797790527,8.721833229064941,8.690842628479004,8.716543197631836,8.709897994995117,8.714004516601562,8.715371131896973,8.72850227355957,8.718308448791504,8.711214065551758,8.33379077911377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_009.npy,crack_growth,4,0.7791603307105164,8.767653465270996,8.775800704956055,8.825546264648438,9.185091972351074,9.603570938110352,8.869829177856445,8.75656509399414,8.724848747253418,8.729177474975586,8.719059944152832,8.699197769165039,8.723483085632324,8.732209205627441,8.69992733001709,8.711986541748047,8.273807525634766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_010.npy,crack_growth,1,0.560551463193256,8.74268913269043,8.70948314666748,8.73752498626709,8.847225189208984,9.102367401123047,8.747991561889648,8.722846984863281,8.723113059997559,8.713628768920898,8.696879386901855,8.723701477050781,8.72309398651123,8.717333793640137,8.713178634643555,8.713863372802734,8.312360763549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_011.npy,crack_growth,1,0.3521851581000172,8.725048065185547,8.719428062438965,8.724276542663574,8.790963172912598,8.957284927368164,8.713757514953613,8.709254264831543,8.707045555114746,8.710681915283203,8.703347206115723,8.729574203491211,8.68920612335205,8.713711738586426,8.712278366088867,8.751448631286621,8.290236473083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_012.npy,crack_growth,4,0.8998813621155886,8.780381202697754,8.801334381103516,8.881828308105469,9.276541709899902,9.779690742492676,8.939942359924316,8.758624076843262,8.734594345092773,8.73420238494873,8.706863403320312,8.730542182922363,8.72485065460205,8.69558334350586,8.722992897033691,8.700753211975098,8.312833786010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_013.npy,crack_growth,5,0.8975871109925486,8.782596588134766,8.805047035217285,8.865325927734375,9.237566947937012,9.806720733642578,8.894779205322266,8.766777992248535,8.727365493774414,8.717151641845703,8.721495628356934,8.705239295959473,8.717923164367676,8.704145431518555,8.70503044128418,8.705759048461914,8.308948516845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_014.npy,crack_growth,4,0.7344561355297533,8.76572036743164,8.76370906829834,8.851491928100586,9.175616264343262,9.771245002746582,8.86053466796875,8.763370513916016,8.722251892089844,8.701662063598633,8.697280883789062,8.69385814666748,8.719047546386719,8.70601749420166,8.704242706298828,8.703051567077637,8.330592155456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_015.npy,crack_growth,3,0.56153306338879,8.70477294921875,8.760964393615723,8.764548301696777,8.940293312072754,9.315181732177734,8.746137619018555,8.732860565185547,8.714516639709473,8.724684715270996,8.706121444702148,8.713245391845703,8.69432258605957,8.709304809570312,8.722354888916016,8.731034278869629,8.324377059936523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_016.npy,crack_growth,3,0.8672586261158913,8.786887168884277,8.807304382324219,8.896566390991211,9.29124927520752,9.807217597961426,8.889126777648926,8.759300231933594,8.737186431884766,8.729104042053223,8.71078109741211,8.700508117675781,8.716351509094238,8.709345817565918,8.69848918914795,8.711942672729492,8.31783676147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_017.npy,crack_growth,3,0.562863019824414,8.744584083557129,8.735677719116211,8.767753601074219,8.999167442321777,9.475003242492676,8.78286361694336,8.72460651397705,8.74557113647461,8.73208999633789,8.719582557678223,8.713929176330566,8.712607383728027,8.681245803833008,8.707306861877441,8.712763786315918,8.306102752685547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_018.npy,crack_growth,3,0.8409042283036271,8.753881454467773,8.745255470275879,8.779032707214355,9.033108711242676,9.320395469665527,8.80785083770752,8.771862030029297,8.689738273620605,8.73513126373291,8.744155883789062,8.712448120117188,8.71257495880127,8.709197044372559,8.718978881835938,8.700361251831055,8.322415351867676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_019.npy,crack_growth,5,0.8888133895615066,8.806439399719238,8.818853378295898,8.90998649597168,9.348522186279297,9.8526611328125,8.93559741973877,8.79768180847168,8.73953914642334,8.743037223815918,8.70168685913086,8.727166175842285,8.715093612670898,8.7130126953125,8.712374687194824,8.695335388183594,8.312129974365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_020.npy,crack_growth,1,0.6626293187889141,8.69719409942627,8.733968734741211,8.748262405395508,8.886882781982422,9.178608894348145,8.769341468811035,8.702719688415527,8.710206031799316,8.697027206420898,8.69980525970459,8.722046852111816,8.705463409423828,8.697320938110352,8.73887825012207,8.712088584899902,8.307777404785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_021.npy,crack_growth,3,0.5114097777501736,8.734187126159668,8.726902961730957,8.76075553894043,8.866376876831055,9.036139488220215,8.762248039245605,8.722504615783691,8.718817710876465,8.708477020263672,8.718536376953125,8.718681335449219,8.721551895141602,8.691308975219727,8.70542049407959,8.701247215270996,8.336742401123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_022.npy,crack_growth,4,0.8498990888543284,8.735666275024414,8.765857696533203,8.813098907470703,9.03455924987793,9.300081253051758,8.784697532653809,8.725358009338379,8.739258766174316,8.70525074005127,8.713165283203125,8.724807739257812,8.738874435424805,8.72435188293457,8.721784591674805,8.725653648376465,8.33725643157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_023.npy,crack_growth,3,0.835661866448032,8.766559600830078,8.766241073608398,8.816433906555176,9.098841667175293,9.587055206298828,8.814743041992188,8.723990440368652,8.738179206848145,8.721963882446289,8.701794624328613,8.728228569030762,8.713401794433594,8.719651222229004,8.69248104095459,8.678314208984375,8.316125869750977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_024.npy,crack_growth,5,0.7687047657377274,8.763254165649414,8.78488826751709,8.8145170211792,9.204366683959961,9.767788887023926,8.8695650100708,8.749759674072266,8.73898696899414,8.714168548583984,8.715412139892578,8.72620964050293,8.747610092163086,8.71633243560791,8.716285705566406,8.72498893737793,8.303890228271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_025.npy,crack_growth,2,0.8034016665075009,8.749124526977539,8.774879455566406,8.811382293701172,9.11720085144043,9.634673118591309,8.834946632385254,8.749594688415527,8.702686309814453,8.685041427612305,8.71074104309082,8.711808204650879,8.728096961975098,8.707456588745117,8.700441360473633,8.71426773071289,8.302371978759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_026.npy,crack_growth,3,0.8342752328621741,8.765599250793457,8.763811111450195,8.811949729919434,9.136260986328125,9.653549194335938,8.808481216430664,8.744181632995605,8.709314346313477,8.709556579589844,8.714273452758789,8.711230278015137,8.716592788696289,8.734625816345215,8.718313217163086,8.69777774810791,8.330744743347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_027.npy,crack_growth,2,0.7930583446556874,8.767904281616211,8.75160026550293,8.806120872497559,9.049444198608398,9.438340187072754,8.822639465332031,8.717949867248535,8.737808227539062,8.725239753723145,8.673029899597168,8.701465606689453,8.719651222229004,8.706439018249512,8.740601539611816,8.687984466552734,8.311502456665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_028.npy,crack_growth,1,0.6951265811992169,8.731401443481445,8.726791381835938,8.743193626403809,8.860772132873535,9.017781257629395,8.749235153198242,8.710082054138184,8.713005065917969,8.723430633544922,8.700050354003906,8.736076354980469,8.706298828125,8.72376823425293,8.714601516723633,8.712757110595703,8.307795524597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_029.npy,crack_growth,2,0.8091953021226768,8.754250526428223,8.766646385192871,8.783832550048828,9.01049518585205,9.239768981933594,8.811323165893555,8.716302871704102,8.744195938110352,8.720057487487793,8.741591453552246,8.688163757324219,8.705928802490234,8.712899208068848,8.720841407775879,8.706785202026367,8.314019203186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_030.npy,crack_growth,1,0.7470779398790525,8.720099449157715,8.718951225280762,8.732537269592285,8.868487358093262,8.982677459716797,8.76517391204834,8.725740432739258,8.712343215942383,8.704216957092285,8.703493118286133,8.697206497192383,8.718746185302734,8.6958589553833,8.70246410369873,8.736185073852539,8.3065824508667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_031.npy,crack_growth,4,0.8780972455494978,8.775187492370605,8.774669647216797,8.846616744995117,9.190010070800781,9.628731727600098,8.856823921203613,8.756333351135254,8.736146926879883,8.739397048950195,8.705362319946289,8.674808502197266,8.7155179977417,8.70296859741211,8.724501609802246,8.717817306518555,8.35731029510498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_032.npy,crack_growth,1,0.33687565729169233,8.707035064697266,8.725380897521973,8.71274185180664,8.790111541748047,8.97940731048584,8.73461627960205,8.715170860290527,8.710129737854004,8.693395614624023,8.717779159545898,8.718685150146484,8.708889961242676,8.69279670715332,8.709797859191895,8.728873252868652,8.302862167358398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_033.npy,crack_growth,3,0.6821344529943805,8.756848335266113,8.770890235900879,8.805438995361328,9.024239540100098,9.3616361618042,8.8049955368042,8.74065113067627,8.741172790527344,8.724623680114746,8.707996368408203,8.682596206665039,8.714240074157715,8.72705078125,8.707298278808594,8.720390319824219,8.323326110839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_034.npy,crack_growth,3,0.6219880380465416,8.74182415008545,8.733111381530762,8.771924018859863,9.000433921813965,9.359034538269043,8.791252136230469,8.73569393157959,8.732305526733398,8.713985443115234,8.712268829345703,8.71369457244873,8.730447769165039,8.722569465637207,8.695453643798828,8.700282096862793,8.305305480957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_035.npy,crack_growth,2,0.7004772943802636,8.746456146240234,8.73411750793457,8.761696815490723,8.894429206848145,9.10507583618164,8.7678804397583,8.738520622253418,8.72089672088623,8.707317352294922,8.717881202697754,8.706052780151367,8.720504760742188,8.711816787719727,8.711318016052246,8.711148262023926,8.301682472229004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_036.npy,crack_growth,4,0.8751864448171736,8.760525703430176,8.770000457763672,8.823260307312012,9.166158676147461,9.560555458068848,8.843814849853516,8.734947204589844,8.749286651611328,8.727288246154785,8.720251083374023,8.711215019226074,8.743078231811523,8.72460651397705,8.712303161621094,8.706403732299805,8.301335334777832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_037.npy,crack_growth,4,0.7842910169002791,8.752982139587402,8.7544584274292,8.814805030822754,9.131668090820312,9.57475757598877,8.852531433105469,8.748734474182129,8.721248626708984,8.724797248840332,8.690581321716309,8.73051929473877,8.733484268188477,8.705530166625977,8.721673011779785,8.702678680419922,8.306821823120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_038.npy,crack_growth,2,0.29076519586426586,8.703958511352539,8.708699226379395,8.743579864501953,8.78512191772461,8.95798397064209,8.722182273864746,8.725397109985352,8.7052583694458,8.719048500061035,8.724139213562012,8.714308738708496,8.70665454864502,8.724176406860352,8.72034740447998,8.708454132080078,8.306863784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_growth_039.npy,crack_growth,3,0.47581383809254374,8.69845199584961,8.713891983032227,8.74778938293457,8.856315612792969,9.084636688232422,8.768957138061523,8.751225471496582,8.730474472045898,8.736197471618652,8.708436965942383,8.716042518615723,8.725632667541504,8.683597564697266,8.706583023071289,8.705521583557129,8.316485404968262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
